Rating,Description,Pros,Cons,Author Info,Resignation Reason
5.0,Momentum in motion ,"Great work life balance, good leadership team with lots of energy. Greg Johnson is a very inspirational leader. ",Opportunity to continue to improve upward mobility for top performers,"Verified User Current Employee  a*****  Marketing Director - Oct 20, 2020",
4.0,Good opportunity for growth,"If you perform, you get rewardedManagers are generally good and care about their employees (in my experience)Benefits are great",WLB is rough sometimesPolitics are infuriating4-7hrs of meetings daily as an engineer is insanity,"Verified User Current Employee  e*******  Staff Software Engineer - Oct 20, 2020",
4.0,Great benefits and slow growth,Company gives a lot of benefits and has good work life balance. ,Slow growth and the teams in India get the supporting roles. ,"Verified User Current Employee  i*********  Software Engineer I - Oct 19, 2020",
4.0,Decent company ,"Decent company with benefits, pay is lower than fang companies ","Layoffs, low tc, limited growth career, confused management in direction ","Verified User Current Employee  d*****  Software Developer - Oct 18, 2020",
5.0,Very interesting work and opportunities,Very interesting work and opportunities to learn and grow here. ,None that I can think of things are good. ,"Verified User Current Employee  o********  General Business Account Executive - Oct 16, 2020",
3.0,"Great place, amazing benefits, not super techie though","Intuit gives best benefits in terms of leaves, flexible work environment, spring family, 401 match. People are generally nice.",Growth is limited. If you want to run fast and build good tech this might not be the place,"Verified User Current Employee  K*****  Software Engineer - Oct 15, 2020",
3.0,Boringgg,Great benefits for working parents. People are really kind (but boring). Great benefits.,Everyone is drinking the coolaid. No honesty. Design culture suffers at the hands of PM.,"Verified User Current Employee  z*****  Interaction Designer - Oct 15, 2020",
4.0,Good work life balance depending on the team,Stocks and esppBonus and goodies time to timeGood payGood perks,Not a technology companyLot of RTB workManagement priorities changes fast,"Verified User Current Employee  f*****  Senior Software Engineer - Oct 15, 2020",
5.0,"Great work life balance, friendly colleagues ","Can take your time initially to get used to the domain, friendly people",Tech stack in certain teams are monolithic and takes time to understand the codebase,"Verified User Current Employee  M***  Software Engineer II - Oct 14, 2020",
4.0,Great work life balance. Too much politics. ,"Depending on the team, some have good managers and projects. ",Too much politics given the size of the company. Career development is limited ,"Verified User Current Employee  P*****  Software Engineer - Oct 13, 2020",
4.0,Good work life balance ,Have an opportunity to work on various initiatives that you are interested. The platform is open to learn and implement on newer technologies. A decent worklife balance. ,"Politics is going from bad to worst. There is a lot of time spent on redundant work, scope to improve the overall turnaround time by removing too many approvals","Verified User Current Employee  w****  Senior Software Engineer - Oct 12, 2020",
3.0,great wlb,it has a great wlb and the compensation is good,"the tech stack is relatively old, and the manager has all the power","Verified User Current Employee  f********  Software Engineer - Oct 12, 2020",
4.0,Positive experience overall,Friendly colleagues and generally helpful.I had a good experience overall.,Less pay as compared to FAANG. Less opportunity for growth.,"Verified User Current Employee  S*****  Software Engineer - Oct 12, 2020",
3.0,"Decent pay, but annual layoff",Decent payDecent number of holidaysGood benefits like 401k match,Annual layoffToo many meetingsCustomers first cultureNo career growth,"Verified User Current Employee  X*****  Software Applications Engineer III - Oct 11, 2020",
3.0,"Good retirement company, not for new grads",Decent wlb if you want it. Culture is good in most teams. Many smart people to learn from.,Low pay and stocks especially for designers. Things move very slowly. Random directions from leadership that doesn't make sense ,"Verified User Current Employee  z******  Designer - Oct 10, 2020",
4.0,"Good work life balance, management hiccups ","Good campus, decent compensation and perks. Pretty good work life balance and laid back environment if you are on a good team. Interview process was straightforward and easier than other companies. ",Management shifts cause developers to be lost and unsure of what to do. ,"Verified User Current Employee  Q*****  Software Engineer II - Oct 10, 2020",
3.0,It's up to you to make something of it,Great BenefitsGenerally care about employees Some good techTalented engineers ,Management lacks consistency Very team dependent for amount of politics Teams will turn on a dime based on a well crafted power point regardless if it is backed by real data,"Verified User Current Employee  q*****  Principal Engineer - Oct 9, 2020",
1.0,Used to be a great place to work but has been on a steep decline in recent years ,Great work life balance. I could do another full time job while working at Intuit while exceeding expectations in my role at Intuit. ,Compensation sucksPolitical landscape is a very difficult thing to navigate at Intuit and it is getting more difficult with mindless decisions that senior leadership takesSasan and his minions have no respect of the employees and that clearly reflects in the attrition that has been happening over the past year,"Verified User Current Employee  X*****  Senior Product Manager - Oct 8, 2020",
5.0,Great place to work ,Good WLB Good benefitsGood pay401k is the best,Middle management is useless and politically motivated. It's very difficult to get promoted for high performers as favorites outplay them. ,"Verified User Current Employee  a********  Principal Engineer - Oct 8, 2020",
3.0,People are genuinely nice. Overall mediocre exp.,"The team I've worked on has been nothing but welcoming, friendly, and kind. Great team bonding sessions when covid wasn't happening and fun and lively group of people to work with. You can build trust fast and get help to unblock.",Overall need better focus on planning and scoping to meet long term vision. Also sometimes unnecessary reviews that don't leave much time for actually working on creating impact.There's also competing priorities and it gets difficult to make impact because small things affect everything.,"Verified User Current Employee  b*****  Designer - Oct 6, 2020",
4.0,"Good company to start career, good people","Wlb, good people, good work, good culture, opportunities, benefits, insurance","Growth, compensation, work, work, growth, compensation, work, growth, comp, comp","Verified User Current Employee  Q**  Software Engineer - Oct 6, 2020",
3.0,"Good wlb, too much politics","Work is okay, wlb is decent, pay is good. Campus is nice when you get to go",But the politics. No circulation of proper information. Middle management seems to do nothing but strategy meetings with no work,"Verified User Current Employee  i****  Senior Business Data Analyst - Oct 5, 2020",
4.0,Great benefits but at a huge cost,"Pay, benefits, bonus, perks, discounts, many smart people, access to learnings. ",Politics. Politics. Poor work life balance. Backstabbing. Too many meetings. ,"Verified User Current Employee  5****  Software Engineer II - Oct 2, 2020",
3.0,Not as good as the reviews convinced me Intuit was before I joined,"Friendly, welcoming team members. Management makes a lot of noise about diversity and inclusion but not sure what real change they are making in that department.",Leadership seems ineffective and tasks are poorly delegated. Time estimates are inaccurate and deadlines are rarely met. People are very overworked with unclear direction from management/PMs. WLB has been going down the drain after WFH and everyone is stressed. ,"Verified User Current Employee  E*****  Software Engineer - Oct 1, 2020",
4.0,Great if you land the right team,Culture is great. Leadership supports you. Relatively open culture with good opportunities to get FaceTime with leadershipz,Compensation can be tricky. Not known that much for giving away stocks. Collaboration can slow down things and getting the right alignment can lead to churn and slow decision making.,"Verified User Current Employee  n**  Financial Analyst - Oct 1, 2020",
1.0,Culture has deteriorated ,-Great comp and perks. -Some really nice people in spots that care about the work they do and the people they work with. ,-Culture has declined. Senior leaders focused on land grabbing. Politics is uncommonly high for this type of company. -Very senior leader can be bullies. I have seen verbal abuse several times. ,"Verified User Current Employee  e*****  Product Manager - Oct 1, 2020",
5.0,Pretty good,Easy company with pretty good Total comp. good work life. ,Can be political. Lots of favoritism. Behind in the tech department. ,"Verified User Current Employee  R*****  Senior Software Engineer - Oct 1, 2020",
5.0,Impactful work with lots of ownership (PMs),Lots of investment in PMs and giving them opportunities to grow. Although going from senior PM to group/principal PM can be tough (senior PM level at Intuit encompasses a ton of different levels seen at other companies; check out levels.fyi). Helpful products for our customers. ,"Lots of reorgs. Some teams have a lot of cross-dependencies that can slow down decision making. In some orgs, having a senior leadership advocate can make or break promotions. ","Verified User Current Employee  a*****  Product Manager - Oct 1, 2020",
4.0,Decent Compensarion,"Competitive salary for my area, employee stock purchasing program, nice campus and interesting work. ","Politics, vague skills of the future, leadership, work life balance, planning, constant pivoting, leadership doesn't innovate they copy everyone else in the valley. ","Verified User Current Employee  L*****  Manager, Software Development - Sep 30, 2020",
4.0,Great work life balance ,Great peers and team dynamics (depend on your BU)Relationship based environment ,Lacks opportunity to promotions.More tech gurus & Mentors needed,"Verified User Current Employee  s*****  Senior Business Analyst - Sep 29, 2020",
5.0,Pretty good,"Among some of the best benefits in the industry, good compensation. Offices (when we worked in one) have incredible amenities, lots of fun employee-centric activities and learning events. GoodWork-life balance; work rarely follows home. Work with some truly talented people that bring their best everyday. ","Layoffs, skills of the future, lots of buzzwords. Priorities seem to shift at a moments notice, and whatever you were working on could vaporize overnight. ","Verified User Current Employee  d*********  Systems Engineer - Sep 28, 2020",
3.0,Intuit India culture sucks,The only pro I see is benefits and the free lunches,Work life balance for most of the teams I have seen in banaglore sucks. Lot of politics and you can move ahead in the career only if you know how to play this game!,"Verified User Current Employee  e*****  Senior Software Engineer - Sep 26, 2020",
4.0,"Always in hustle, it's interesting if you pick the right project to work ",Team Problem to solve Talent pool Tools to work Campus Team ,Prioritize wrong work Lack of focus from senior management Slow to market Unable to drive consensus ,"Verified User Current Employee  p*****  Product Manager/Strategy - Product Development - Sep 26, 2020",
4.0,Great work life balance,"Great benefits, customer and employee focused culture, great campus amenities",Not as competitive from a comp package perspective as FAANG,"Verified User Current Employee  d*****  Product Analyst Manager - Sep 25, 2020",
5.0,Software engineer,Easy deadlines and easygoing teammates. Never had a teammate call out I was working too hard or not hard enough.,Incident response rotation every 6 weeks in my team for 1 week.,"Verified User Current Employee  u*****  Software Engineer - Sep 25, 2020",
5.0,"Good wlb, everything else depends on your team",Really talented designers. Incredible opportunities to get coaching from Scott Cook (founder of intuit) if you know the right people,There are too many layers of management so we end up spending a lot of time in meetings trying to get management to understand what is going on.,"Verified User Current Employee  n*****  Product Manager - Sep 24, 2020",
1.0,Visionless AI wanna-be with toxic culture and horrible upper management,Many nice coworkers who work like a team.Decent compensation/benefits.,Toxic culture in the AI org due to poor top leadership. Leadership lacks the expertise and the commitment to build true AI capability for the company. AI leadership focuses on short-sighted initiatives that maximize personal career and political gains rather than the long term AI capability or IC's career growth.Many true talents left out of disappointment or fired due to their director's political motives. Ideal environment for those who are highly skilled in politics and kissing up. True technical rigor and good work ethic are secondary compared to political prowess. Abusive director and upper management. Worst experience ever.,"Verified User Current Employee  $******  Senior Manager, Data Science - Sep 24, 2020",
4.0,Great for resting,Wlb is manageably goodIt's good if you're trying to take it easy and enjoy life outside of work,"Teams move pretty slowly because of alignment/politicsManagement are just a bunch of people who are good at and enjoy talking, and not always the smartest imo ","Verified User Current Employee  Q*****  Product Designer - Sep 24, 2020",
3.0,Not sure if good place to grow,Great WLB. Not much to do so chillin most of the time lol.,"First job out of college. Feels like engineering is in a bit of a mess. No documents, no coding standards enforced throughout organization.Feeling like I wanna GTFO ASAP","Verified User Current Employee  f********  Software Engineer I - Sep 23, 2020",
3.0,Not good for technical growth.. lots of politics ,Work life balance is good most of the times except if you work in the teams like qbo advanced it'll be hell.,No cutting edge technology. Not a good place for engineers. You'll spoil your skills if you stay here for more than a year. Good place for non technical roles and managers ,"Verified User Current Employee  O*****  Senior Software Engineer - Sep 22, 2020",
3.0,Easy job with unbearable politics,good work life balancepeople generally pretty nice up to director levelgood total comp and benefits decent mission flexible work location and hours ,"yes man culture in the extreme- disagreeing with leaders gets you fired. lots of incompetence is tolerated, especially at the top. hard to get promoted and very hard to get to director level. lack of integrity- cannot believe much of anything people say. ","Verified User Current Employee  U*****  Senior Product Manager - Sep 22, 2020",
4.0,Great place to work,"1. Work life balance 2. If you are in a team you like, there's enough room to experiment on new things and learn.",1. Overall the company moves at a slower pace. Personally I feel it becomes more of a worry if you move to fast paced company in future.,"Verified User Current Employee  W*****  Staff Software Engineer - Sep 22, 2020",
3.0,Not as toxic as it could be,"- Mission-based company strategy- Current senior leaders are principled, competent and excellent leaders- Most employees try to live the company values and are great to work with","- Too many OG employees are allowed undue influence - even though it is clear that they do not have any experience or demonstrated knowledge in a technical area- Our Win Together can be weaponized to ostracize those who have different thinking or opinions.- Microaggressions and biases are a real thing. But since the majority of the company is staffed those who are NOT underrepresented, it is unlikely that this will change any time soon.","Verified User Current Employee  B*****  Technical Program Manager - Sep 21, 2020",
1.0,Political and Toxic,"If you want to tread water, push around papers, get no work done and just brownnose the right people, you'll thrive at Intuit",You learn next to nothing. Simple projects take years to complete. Management has their heads in the sand and doesn't want to look up and smell the coffee.,"Verified User Current Employee  V*****  Group Manager Business Intelligence - Sep 17, 2020",
4.0,Good WLB,"Nice people, flexible schedule, excellent work life balance, easy application","slow pace, massive layoff, all kinds of reorg and low tc","Verified User Current Employee  s*****  Software Engineer - Sep 17, 2020",
4.0,Great work life balance. Can get political. ,People are generally nice. A lot of resource to complete your work. Great benefit and work life balance. Stock price is going up steadily ,Can be political. But that's the issue for a lot of companies. ,"Verified User Current Employee  O*****  UX Designer - Sep 15, 2020",
5.0,"Awesome company and culture, great benefits and learning opportunities",founder is still active and provides great insights mentoring. Lot's of interesting projects.,Too many meetings without agendas and purpose that lead to people filling entire hours of your day,"Verified User Current Employee  j****  Engineer I, Software Development & Engineering - Sep 15, 2020",
4.0,Good company with good benefits,"Benefits, pay, culture(based on your team and manager) and they give free stuff sometimes. ",Hiring and promotion process changes every year. They change the rules and say you are not ready for promotion. It's frustrating to be in org change every year. The management keeps realigning themselves often which makes them run in circles. ,"Verified User Current Employee  p****  Staff Software Engineer - Sep 15, 2020",
5.0,Good place to experiment and find your area of liking,"Flexibility, work life balance, competitive compensation, good leaders, interesting problems to solve","Too many orgs, sometimes bigger projects can get slowed down due to diplomacy","Verified User Current Employee  w*****  Staff Software Developer - Sep 15, 2020",
3.0,ok,Wor life balance is decent.Stock has been doing well recently,Documentation sucks across the board. Overly complicated sw archticture.Frequent reorgsMassive layoffs every year,"Verified User Current Employee  T*****  Senior Software Engineer - Sep 15, 2020",
2.0,"Highly political, dysfunctional company",Good coworkers if you're in the right team.Nice campus.,"Absolute mess on the inside. No one knows what is going on, lack of focus and priorities, and everyone land-grabbing and fighting to get ahead. The nice culture is false advertising. This is a company where you have to step on people's backs to get noticed.There is no growth or even learning. The tech stack and talent are mediocre at best. Be prepared to atrophy your skills and learn how to manage people's dark political sides. Overall, very toxic and I'd avoid at all costs.","Verified User Current Employee  r*********  Senior Manager of Marketing - Sep 14, 2020",
4.0,Solid company and growth ,Ability to move around to many different areas throughout your career,Lot's of meetings can disappoint people used to a start up environment,"Verified User Current Employee  d*****  Engineering Director - Sep 12, 2020",
2.0,Terrible place to be. Choose if you don't have any other options,"Good work life balance, because there's no new work at all. All you do is fix bugs and maintain legacy code.",Middle management filled with bunch of scumbags.Useless and talentless managers who can literally ruin your life.,"Verified User Current Employee  d*****  Software Applications Engineer III - Sep 12, 2020",
1.0,Toxic Culture,Good benefits - 401k match of uptown 10KTries to copy FAANG culture in terms of matching some benefits,Too much politics from mid level managers/directorsLack of diversity in engineeringEvery year Turbotax investigationGrowth via acquisition only,"Verified User Current Employee  k*********  Senior Software Engineer - Platform - Sep 11, 2020",
4.0,Intuit is a financial services/tax company first and tech company second. Not a bad thing but buyer warned. ,"Great WLB, company is growing at a strong clip so there's opportunities to grow at the lower levels and it stagnates at higher levels. Co workers are generally nice. ","Beyond a point, you won't survive unless you're a political animal but that's just typical big company behavior. ","Verified User Current Employee  i*****  Data Scientist - Sep 11, 2020",
2.0,"Great WLB, awesome benefits","Great work life balance, top class benefits. If you get into correct team, can easily spend years ","Leadership is clueless with all the big bets, highly political environment ","Verified User Current Employee  i*****  Staff Software Engineer - Sep 10, 2020",
4.0,Great work life balance,Work life balance and benefits. The  overall compensation is not bad.,"Politics, poor management.It is not the best place if you are interested in building good software. ","Verified User Current Employee  X*****  Staff Software Engineer - Sep 10, 2020",
4.0,"Great w/l balance, teams vary in professionalism ","Great work-life balance, very friendly people, structured processes, can grow fast",Need to choose a team very carefully because some are not very action driven ,"Verified User Current Employee  a*****  Customer Success - Sep 9, 2020",
5.0,Great work life balance ,"Culture is great. Not micro management, which is great. Can't say much ","No career growth, some management don't want u to grow. ","Verified User Current Employee  c*********  Software Engineer - Sep 8, 2020",
3.0,Avearge,Great WLBGood compensation Nice benefits WFH Brand valueGreat people,Highly political Short sighted management Management don't walk the talk,"Verified User Current Employee  v*****  Staff Software Engineer - Sep 8, 2020",
3.0,"High stress, great benefits",They offer a wide variety of benefits to help employees beyond medical,"Career growth is non-existent, if you want a promotion, leave and come back.... Its the only way","Verified User Current Employee  s*****  Sales & Marketing Associate - Sep 7, 2020",
3.0,Not the Intuit it used to be,Great benefitsGood colleagues if you are on the right team,New leaders trying to prove themselves Constant change without adding business value,"Verified User Current Employee  k*****  Program Manager - Sep 6, 2020",
4.0,Great work life balance,Cutting edge technology Good work life balanceGood benefits Freedom to work fromHome,Frequent org changesFrequent layoffs Politics and lead you to loose job,"Verified User Current Employee  d*********  Staff Engineer - Sep 6, 2020",
5.0,Top tier company,Good company cultureGood compensation and benefitsGood environment for learning,Leveraging technologyInnovation and creationSign on bonusesInternational teams involved ,"Verified User Current Employee  p****  Cook - Sep 4, 2020",
4.0,Needs to stop mimicking FANG,- Good benefits - work is good - challenging problem,"- pet culture- Can be rated superstar engineer without doing single commit - management does not believe in engineers having specialization- causing  jack of all, master of none problem. Expected to do requirement gathering, design, dev, test, perf, ops, support, on- call","Verified User Current Employee  L*****  Staff Software Engineer - Sep 4, 2020",
3.0,Average,+ Some great folks to learn from+ Takes care of employees very well+ Good place to retire,- Too political- Work sucks big time- Career growth is almost at halt- Learning is extremely limited- Lack of vision,"Verified User Current Employee  i*******  Software Engineer II - Sep 3, 2020",
4.0,"Decent place to work. Poor wlb, terrible management",Stable company with good growth opportunity. Benefits are amazing. Good company goals,"Micro managing is the weakest link. Surprisingly, principle engineers are also at it. ","Verified User Current Employee  h*****  Software Applications Engineer III - Sep 3, 2020",
2.0,Bad worklife balance/ lots of office politics,Lots of great areas and opportunities to learn a lot of skills,"Bad worklife balance/ lots of office politics and favoritism, especially in SBSEG. (Small business sector)","Verified User Current Employee  k*********  Software Engineer II - Sep 2, 2020",
5.0,Great Company for the Long Term,"Great opportunities to grow and work with smart people.  You may start in one role, but after a few years it is easy to transition to others.You will not better benefits (401k match, ESPP discounts, etc)","Can be consensus driven, especially in central teams where multiple business units have to weigh in.Incentive stock is not what it used to be.","Verified User Current Employee  A*****  Product Manager - Sep 2, 2020",
3.0,"Great work life balance, average talent and compensation, bad infrastructure ",Cares for its employeesGreat work life balance - you can retire peacefully ,Super less equity compared to other companies in the valleyInfrastructure and tooling sucksNot so smart people - Learning is limited ,"Verified User Current Employee  S*****  Staff Software Engineer - Sep 1, 2020",
1.0,Trash,Awful and not fun place to be at alll just forget it ,Stay away why would you even think about joking Intuit ,"Verified User Current Employee  j*********  Engagement Leader - Sep 1, 2020",
4.0,Great company but broken tech ,"Customer obsession, people first mindset and strong products, stock growth ","Org boundaries and politics, slow tech resulting in slow innovation ","Verified User Current Employee  y********  Product Manager - Sep 1, 2020",
3.0,Slow and not diverse ,Pay and benefits Generous with time off Empathetic during Covid-19,Very little diversity in leadership Lack of access to dataDisorganized decision making Poor product planning People managers who don't want to manage people ,"Verified User Current Employee  O*****  Designer - Aug 31, 2020",
5.0,Employee-friendly,Great work life balance. Employee friendly.I personally liked the transparency among the upper leadership. Good perks.,TC is good but okayish. Not as good as FB and above.,"Verified User Current Employee  c*********  Machine Learning Engineer - Aug 31, 2020",
3.0,It's OK,"Learning opportunities, if you're really interested Can take up & lead from front, you'll get encouragement Comp & benefits are good/decent, good facilities ","No career growth beyond certain levels Unclear expectation setting by leaders (the current crop, esp Directors)Everyone is running in never ending race. Sincerity is under-valued, talkers get the limelight ","Verified User Current Employee  a****  Engineering Group Manager - Aug 31, 2020",
4.0,Great work life balance ,"Good benefits like parental leave, 401k Match and health insurance. ",Not super tech company when compared to other FAANGs. Frequent organizational changes ,"Verified User Current Employee  a********  Senior Software Engineer - Aug 27, 2020",
2.0,Lost it's values when Brad Smith left ,Find those who still live and believe by the Intuit values and you won't have back stabbing politics. Perks are good bc salary is not too notch,"Toxic new breed of senior mgmt, recruits from places like FaceBook who do not care about people or mgmt style. Too many priorities and not enough focus on one mission. ","Verified User Current Employee  o********  Marketing & Communication Manager - Aug 27, 2020",
5.0,Great place to work with work life balance,Its a great place to work and your managers and peer are very understanding and you get good work life balance,They are little behind than faang or bay area companies in compensation,"Verified User Current Employee  a*******  Software Engineer II - Aug 27, 2020",
4.0,Super Matrixy organization with competing priorities ,Entrepreneurial culture. Smart folks all around. Founder is still around and is amazing. CEO is smart and wants to change things up. ,Hard to get things done because of how we are organized. Old tech stack. Competing priorities between needing to grow current business and big bets. Not clear who tie breaks. ,"Verified User Current Employee  F*****  Vice President, Product Management - Aug 27, 2020",
2.0,Interesting environment with competing priorities.,"There are great health benefits, stock ownership, and nice workspace.",There are competing priorities with limited resources to complete on time.,"Verified User Current Employee  H*****  Designer - Aug 26, 2020",
3.0,Right place if you know how to grab opportunities,Tech practices catching up with outside world.Opportunities to work in interested areas if you can justify the work and fight for it to prove priority.,A lot of bad Product Managers /  Product researchers who know smooth talking better than coming up with good vision / solving right problems that excite customers as well as Engineers.You need to know how to market yourself if you want to survive in this company.,"Verified User Current Employee  b*****  Senior Software Developer - Aug 26, 2020",
1.0,Political minefield in obsolete company,Cafeteria and nice campusNo accountability to do good workDecent wlb but getting worse with covidCan literally do nothing all day and no one notices,"No growthGood work is not rewarded Terrible middle managers - political, inexperienced, overconfidentSenior managers not respected in industryNot visionary, strategy changes every month and is created by ICsBrown nose or GTFO","Verified User Current Employee  x********  Software Developer - Aug 24, 2020",
4.0,Good place if you know how to talk,Benefits are a good and a lot more flexible work life balance. ,Too much politics. People who are upper mgmt fav calls the shots even if the idea is completely full of bull c&@p. Everyone wants to become famous by doing something that might already be done or in progress by some other team. Which is why we have tons of duplicate work. ,"Verified User Current Employee  b******  Staff DevOps Engineer - Aug 23, 2020",
5.0,Great work life balance,Great company. Excellent Technology. Growth oriented. good compensation.  work life balance. ,Great leadership but Poor middle management.Some People  survive just by talking and stay here for decades. ,"Verified User Current Employee  c*****  Staff Software Engineer - Aug 22, 2020",
4.0,"Great WLB. Mid Tier Pay. It's an accounting company, tech company much later and it shows. ",Probably the best WLB you'll get. The time time you invest to dollars in salary is great. ,If you're looking for a Silicon Valley experience. This isn't it. Doesn't necessarily mean it's bad but it is not a tech first company. Will always be a follower in the tech space as opposed to leading with tech. ,"Verified User Current Employee  n********  Data Scientist - Aug 22, 2020",
3.0,Soft culture,Work life balance. Good benefits for learning and lesser stress,Soft culture. Things don't move fast and that causes issues,"Verified User Current Employee  d*****  Engineer - Aug 21, 2020",
1.0,Reviews are likely team/org dependent. Overall I think Intuit has taken a turn for the worse with Sasan at the helm,"Benefits, espp. There are some great, high functioning teams - they are an endangered species","Politics, inept leadership and middle managers. Toxic culture, backstabbing. Welcome to Intuit ","Verified User Current Employee  d****  Staff Data Scientist - Aug 21, 2020",
2.0,Not the place it used to be.,Benefits are pretty good and competitive when compared against other companies.,"If our managers aren't outright puppets, they're incompetent and grasp at straws to try and remain relevant to leadership by coming up with hopeless high school science projects for their subordinates to succeed or fail at. No accountability from leadership.","Verified User Current Employee  B*****  Security Professional - Aug 21, 2020",
3.0,So so,Above average work life balance. Fairly good salary and benefits.,Extremely limited career and growth opportunities. A ton of politics.,"Verified User Current Employee  d*******  Business Manager - Aug 21, 2020",
5.0,Great pay,Benefits are super and very attractive to be FTE. Dont miss them,Too much work pressure and too many calls when doing production support.,"Verified User Current Employee  k*****  Senior Software Engineer - Aug 21, 2020",
5.0,Great work life balance with really fantastic people. You can make friends,"People. People are excellent here, the company is a monopoly on accounting and tax software and our CEO is pushing the stock hire. ",Your skills will atrophy. Promotion process is a joke. Tc not even close to fangs ,"Verified User Current Employee  d*********  Staff Software Engineer - Aug 20, 2020",
5.0,Awesome company ,Good benefit and culture. Good for new grads also. Get chance to grow,Might not be able to lead so much after a point.,"Verified User Current Employee  w*****  Senior Software Engineer - Aug 20, 2020",
3.0,"Decent in some areas, soul crushing in others ","Pretty great benefits and perks. 125% 401k matching, Spotlight rewards (aka bonuses that can be given and received by anyone throughout the year), good stock growth past few years. In San Diego, as far as tech goes overall, I don't think other companies even compare to comp+benefits here","Leadership gets worse the further up the chain you go. Lots of negativity and toxicity. EM2 and EM3 levels are hit and miss, but the good ones are destroyed by Director+ lack of empathy, or feigned empathy. There are pockets of decent teams and good (and even great) leaders, but they are the exception, not the rule.","Verified User Current Employee  b********  Engineering Manager - Aug 20, 2020",
4.0,Good ratio of WLB and pay,"- Pay- Benefits- Work life balance- The company does seem to care about keeping employees happy.- San Diego campus. This is huge to me, I don't have to pay the Bay Area cost of living.",- Obviously pay is not as good as the top tech companies.- Is Intuit even a tech company? Debatable.- Not a fan of the new CTO.- Yearly reorg layoff cycle.,"Verified User Current Employee  d*****  Senior Site Reliability Engineer - Aug 20, 2020",
2.0,Used to be good not anymore ,Great facilities and benefits overall back in the old time,"Too many politics, it's trending to the amzn way, losing its own Scott Cook values ","Verified User Current Employee  m*****  Software Engineer, Senior Staff - Aug 19, 2020",
4.0,Work Life Balance and benefits are best part of the company,"- work with great people - always new work, never gets stale",- also work with very political people- priorities change weekly- pay is very low ,"Verified User Current Employee  O********  Senior Bank Teller - Aug 19, 2020",
5.0,Good work life balance.  Good colleagues,"Friendly co-workers, good work life balance, opportunity to make a large impact in a mid-size company.",Still developing a data first culture.   Lots of red tape.,"Verified User Current Employee  p*****  Staff Data Scientist - Aug 18, 2020",
4.0,Great pay and experience,Excellent compensation and benefits. The interview process allows the prospective hire to showcase their work rather than just answer interview questions.,Overworked and under-resourced. There are also too many meetings that are solely focused on prepping a slide deck for another meeting.,"Verified User Current Employee  k*****  Business Analyst - Aug 17, 2020",
5.0,Great compsny to settle down and rerire,"Great Work Life Balance , Competetitive Salary , Stress Free Work Culture","politics , showcasing skill is a must at high up the ladder ","Verified User Current Employee  g******  Software Applications Developer - Aug 16, 2020",
4.0,"Politics, favoritism, opinions instead of data but good WLB",good work life balancepay is okbenefits sre usually good,too many opinions instead of using datatoo much politics and favoritismlow RSUs,"Verified User Current Employee  n*****  Marketing Manager, Product Marketing - Aug 15, 2020",
5.0,"Great work life balance, culture","Awesome smart people, great culture, people believe in the mission, great work-life balance","Mobility within the company not always straightforward, salaries slightly lower than competition","Verified User Current Employee  t*****  Business Operations - Aug 14, 2020",
3.0,decent work,"have got to work on good problems, good management and experience","some architects are not that great, leading to slow decisions.","Verified User Current Employee  s*********  Software Applications Engineer II - Aug 14, 2020",
5.0,Great WLB and impact that varies with teams,"good WLB, good benefits, if you and your manager see eye to eye then life is smashing","It has a somewhat political environment, making some colleagues disgruntled","Verified User Current Employee  H****  Software Engineer - Aug 13, 2020",
4.0,mostly good,people are goodcompany cares about the employeesdecent perks,heavy politicstoo much alignment at every stage - impacts velocitytoo much risk-aversion/lack of ambitionpoor wlb for folks in IDC due to a lot of night meetings compensation is not competitive vs FAANG,"Verified User Current Employee  C*****  Product Manager II - Aug 13, 2020",
4.0,Culture changing for the worse after Brad left,"Recognition, work life balanceCompensation, perksSome good leadersCulture better than most other cosOutcomes matter more than fluff","Tech leadership not great, poor architecture decisionsMicromanagement creeping in, focus on measuresmore than doing the right thingSome BUs are more equal than othersLip service to management fads e.g. inclusiveness, GROW model, transparency - not reflected in actions","Verified User Current Employee  s******  Programmer - Aug 13, 2020",
4.0,"Its good, definitely not good enough",Tech stack is great! except in the monolothic codebase aka qbo,Some really bad engineers here. Immaturity from some senior tech staff can make it feel toxic,"Verified User Current Employee  I******  Senior Software Engineer - Aug 11, 2020",
5.0,Best for work life balance ,The people working here are really helpful and friendly and the overall culture is good. ,Sometimes feels very slow in the engineering side and also has lower compensation compared to the big companies. ,"Verified User Current Employee  E*****  Software Developer - Aug 11, 2020",
4.0,Great WLB. awesome culture (team dependent). Low pay,Great WLBAwesome culture if put in a good teamEasy to get promoted,Low payPoliticsthere are some incompetent peopleNo clout,"Verified User Current Employee  i********  Software Engineer II - Aug 11, 2020",
4.0,"Great work life balance, good compensation, mediocre management",Work on meaningful products without having to work yourself to death. Fairly comprehensive benefits package. Friendly people.,The politics can be annoying depending on what you are working on. Much of upper management is too removed from meaningful work to provide a benefit.,"Verified User Current Employee  J*****  Staff Software Engineer - Aug 11, 2020",
5.0,Great WLB,"GREAT WLB, GOOD TC overall Great work and team members",Ugly Politics which may cause problems in career growth in the organization,"Verified User Current Employee  t********  Software Engineer - Aug 11, 2020",
