Rating,Description,Pros,Cons,Author Info,Resignation Reason
4,Amazing work/life balance and industry leading benefits,Work/life balance and culture is top notch. Comp is very competitive relative to market.,"Big, bloated and very process oriented with lots of mckinsey consultants implementing redundant frameworks and processes.","Verified User Current Employee o***** Business Development - Sep 23, 2020",
4,LGTM,Mature system. Exellent internal infra and documentations. Nice people. Good WLB.,Too mature to have opportunity for young people. Many teams doing similar things spend time competing against each other.,"Verified User Current Employee h******** Software Engineer - Sep 23, 2020",
5,Great company but I'm tired,"Brilliant and kind people, collaborative culture, great comp and benefits","Slow decision making, layers of bureaucracy, variable work life balance depending on your team and manager","Verified User Current Employee q***** Product Marketing Manager III - Sep 23, 2020",
5,Amazing work life balance,Work life balanceTop tier PerksGreat FoodAmazing coworkers,PoliticsPerf is unreliablePossible low ballPretty mediocre stock,"Verified User Current Employee g***** Software Engineer - Sep 23, 2020",
5,Great work life balance; culture of respect,Smart people; company's genuinely trying to do good; great food,Career trajectory can stall; lack of vision from the CEO,"Verified User Current Employee d**** Software Engineer III - Sep 22, 2020",
3,"Great work life balance, not the best place to learn as a young engineer","The work-life balance is unbeatable if you have other hobbies. Depending on team, coworkers are generally pleasant and collaborative",The probability of getting promoted depends highly on perception and influence of the manager,"Verified User Current Employee f********* Software Engineer - Sep 22, 2020",
4,Overall still a great company,Good compensation. Good culture. Interseting technical challenges. Good work life balance.,Slow pace. Slow promotion. A lot of political fights. Indecisive leadership.,"Verified User Current Employee e***** Senior Software Engineer - Sep 22, 2020",
5,Still Dream Company,It's still the best company for SWE engineers.People complain because they can easily jump ship because of Google prestige.People here are generally really smart and it's really good working with smart people and the WLB is awesome also.,Promo which depends largely on team and orgs. I wouldn't say it's super hard. It's hard in the sense that Googlers can get promoted elsewhere since they can pass interview bars easily.,"Verified User Current Employee A****** Software Engineer III - Sep 22, 2020",
4,Great company for infrastructure jobs,"Good perks, nice colleagues, good code quality, good opportunities to work on infrastructure systems.",Strict code reviews. Projects moving slow. Slow promotion. Some bureaucracy in management.,"Verified User Current Employee p******** Software Engineer - Sep 22, 2020",
5,"Good WLB, chill atmosphere.",Great compSmart teammatesLooks good on your resumeTechnical PMs,Bloated perf processLots of organizational complexitySome projects are boring,"Verified User Current Employee V***** Software Engineer - Sep 22, 2020",
4,"Amazing tech, poor management",Learn lots from some of the smartest people you'll ever meet,"Top management is incompetentCompany is so large, you feel like a cog","Verified User Current Employee a****** Software Engineer III - Sep 22, 2020",
5,All around the best company,"+ Great coworkers on average, smart but humble.+ Decent comp and perks, but great WLB.+ Interesting problems can be yours if you want",- Difficult to generate impact- Leadership is reactive; no strong product vision- Bad promo process; career growth is not something that you can control.,"Verified User Current Employee x***** Software Engineer - Sep 22, 2020",
4,Good for junior employees to jump start careers,Great learning opportunities for young professionals. People are very supportive and willing to help,Internal mobility is good but your career is slowed down when you change teams.Things move slowly and can hardly get things done in a quarter.,"Verified User Current Employee b********* Product Manager - Sep 22, 2020",
4,Rest and vest,Smart coworkers Good wlbFree foodJob securityBig name,Move slowToo much complexitypeer pressurecorporate environment Low ball,"Verified User Current Employee s******** Software Engineer II - Sep 21, 2020",
5,"Interesting projects all the tjme, great work life balance and","Many projects here are planet scale, challenging and interesting. Excellent work life balance.","Sometimes things could take some extra steps, like design documents and design meetings, could be both good and bad.","Verified User Current Employee C***** Software Engineer - Sep 21, 2020",
4,Great company,"Nice talented coworkers, great perks, lots of learnings, great offices","Na, no major cons. Wish more gbus pickup locations","Verified User Current Employee x***** Safety Engineer - Sep 21, 2020",
4,"Great work life balance, bad promo process","Great pay, most people are nice and friendly as well as extremely smart","Promo process is terrible (lots of reverse engineering promotion and slow promotion rate), corporate culture","Verified User Current Employee f***** Software Engineer - Sep 21, 2020",
4,Great wlb,Big company stable. Good work life balance. Many offices in world,Move too slowToo politicalPromo slowNo open source,"Verified User Current Employee d***** Software Developer - Sep 21, 2020",
3,Megacorp Blues,"The pay's good, the hours short. There's still an element of prestige hanging around. People in general are very friendly and willing to help each other out, although socializing is really a mixed bag.",There are a lot of mediocre engineers at Google. It will sometimes be frustrating. Very simple things take a very long time to implement. A lot of time is spent on useless processes. Engineers do not really call the shots. This is definitely a big business and not a haven for interesting projects.,"Verified User Current Employee h***** Software Engineer - Sep 21, 2020",
4,"Great perks, good benefits","First of all I'm not an engineer...I find leadership and strategy a bit lost at the time of writing this... For context this is seven months into Covid 19. It's hard knowing where we're going and with tightened head count correct opportunities are not abundant. Google is known for their in office perks and I'll tell you firsthand they are top-notch. I will also tell you I haven't been in an office in many months. They still managed to keep decent perks. Comp seems to be top tier, benefits also top tier. Some business units are shaping their own cultures it seems. I would recommend but this is not a well-oiled machine.",Direction changes with the wind it seems. Again I am writing this 7 months in to Covid 19. As a result most if not all businesses are shifting daily. But I tend to think this is a bit more systemic.,"Verified User Current Employee G******* Marketing Manager - Sep 21, 2020",
4,"Good work life balance, however a decent amount of politics and red tape in the way to move products.",Fantastic work life balance and you can choose how hard you want to work.,A bit slow in career growth compared to other companies like FB.,"Verified User Current Employee U***** Software Engineer - Sep 21, 2020",
3,Depends on,"- Great WLB- Great shuttle system, you can live far away in cheaper areas- Possible to change teams and orgs after 12-18mo, but this is becoming harder- If you end up in a good org where you can acquire skills that Google specializes in, like machine learning or lower level infra, then it's worth working here for the technical challenge. But these teams are few and hard to get into. Otherwise, most orgs and teams are no better than working at some other company.","- Promo process is terrible- Process heavy. Too much time wasted in lame meetings where people pick apart design docs that are bloated and are never followed anyway- A lot of inconsistency in eng quality between different teams and orgs, and it's only getting worse since orgs handle their own hiring now.- Hiring bar keeps getting lower, the place is filled with terrible engineers now. Seems like most of the company wouldn't have been qualified to work here even 5 years ago- Bad leveling system. A lot of people are at higher levels only because they work in bad orgs/teams with easier promos, but end up being compensated the same as others at same level on better teams working on harder problems or more important products.- Compensation is not competitive for levels below L6.- A lot of bad management because engineers are often not good managers- Too many people on work visas who don't care about the company culture and don't have your best interests in mind- Once cutting edge tools and infrastructure are now feeling very dated and way behind open source tools- A lot of teams don't have enough work to go around compared to head count, so there is a lot of infighting between teams and orgs for work, and even duplication of efforts.- Old company culture took a hit when Sundar took over, and is eroding all of the time. Most orgs feel like any other big company.- Food is bad now, perks not so great anymore. The company has grown up, lots is appeal and is boring.","Verified User Current Employee p***** Senior Software Engineer - Sep 21, 2020",
2,Great work life balance,"Great work life balance, list of people pretend to do something.",Career growth is pretty slow. Hard to get promotion. Culture is common.,"Verified User Current Employee X***** Engineer - Sep 21, 2020",
4,great benefits,nice culture and benefitsno pip riskfirst tier compensation,career growth is slowpromotion is tricky and hurts wlb,"Verified User Current Employee h***** Software Engineer - Sep 20, 2020",
5,Well rounded company,Large internal job market with diversified opportunities in case bored,Growth rate is slowing down in recent years and forward,"Verified User Current Employee H***** Software Engineer - Sep 20, 2020",
4,"Good work life balance, not much peer/manager pressure",Good work life balanceManager respect youCould access most codebase/doc,"Always writing documents, even for small cases.Don't have much opportunity to lead a large project.","Verified User Current Employee m********* Senior Software Engineer, Analytics - Sep 20, 2020",
5,Superb,"Great work-life balance, total compensation relative to the market, perks, office amenities, great people to work with, lots of useful internal-only information. Lots of challenging and interesting problems to solve.",Too much political correctness and social justice lately. Less focus on merit and landing and more focus on diversity and launching. Doesn't care as much about the user as they claim to. Lots of internal-only tooling and infrastructure.,"Verified User Current Employee P***** Software Engineer - Sep 20, 2020",
4,Great Company,Amazing work-life balanceGreat 401k match and insurance optionsWarm working environment,A lot of benefits are in the office (inaccessible during WFH)Onboarding during WFH was very messy. Uses a lot of in house proprietary tools,"Verified User Current Employee D***** Software Engineer - Sep 20, 2020",
3,Best work life balance,"Breadth of projects, products. Best for growing your skillset. Higher impact.","Slow career growth, low compensation. Too much time spent on perf.","Verified User Current Employee r***** Senior Software Engineer - Sep 20, 2020",
5,Great company overall of you are okay with some drawbacks,Good wlbLots of smart peopleLots of things to learnInteresting projectsPerks and benefits,Perf is a mess nowSome engineers are obsessed with code healthHeavy design cultureSlow progress,"Verified User Current Employee S***** Web Solutions Engineer - Sep 20, 2020",
4,"Google is a huge company, so the experience can vary a lot","-so many different products to work on-Google is a fascinating company in its culture, structure, how it builds product, etc. — always a lot to learn-a lot of talented people, passionate people to work with","-it's a big company, and despite things being busy, things still move at a glacial pace-goods and bads of a big company — some teams are great, some teams have terrible culture-have met a handful of people who don't do work, and they just move from team to team and rest/vest or play the political game","Verified User Current Employee p********* Product Manager - Sep 20, 2020",
5,Great work life balance and advancement opportunities,Great work life balance and advancement opportunities. Strong cross functional collaboration opportunities,"Perf process is extremely draining, and can be very cumbersome","Verified User Current Employee c*** Program Manager - Sep 19, 2020",
5,"Great work life balance, career growth, TC",Great engineering culture and internal tech. Have had great managers and co-workers,Can't really think of any cons other than the free food making me fat,"Verified User Current Employee m**** Software Engineer - Sep 19, 2020",
5,A good place to be at,"Good work life balance and culture, smart people to work with, very good for resume, support internal transfer","So many products, not all of them has growth/that interesting to work on, similarly impact chances may not always be that high","Verified User Current Employee l*** Senior Software Engineer - Sep 19, 2020",
5,"Great benefits, compensation, growth is difficult at a large company","- Free food, excellent 401k match and health plans- High competency of coworkers- Team dependent but generally good culture and work life balance","- Consumer hardware is in the difficult space, as Google trails a few years behind its competitors.- Leadership makes sudden changes to product decision. Your work may seem like wasted time.- Perf/promo process is frustrating.","Verified User Current Employee C********* Hardware Engineer - Sep 19, 2020",
5,Great everything but...,"Most things you can think of are great. Great WLB , comp is good",Career progression is slower. Many ppl can not even make senior levels in 5 yrs,"Verified User Current Employee z***** Software Engineer - Sep 19, 2020",
4,Great managers supporting my career,Since the beginning I have been working with great managers that are support both my career growth and also my development as a SWE.,Small offices are veery underpaid even when doing relevant work in the most important projects.Perf is very time consuming and I don't think it fits for low level promos. Our work is normally pretty restrict and therefore not everyone will be able to judge correctly even with everything in documents. And the trajectory requirement doesn't make a lot of sense when people grow in very different paces in the beginning of their careers.,"Verified User Current Employee k***** Software Engineer II - Sep 19, 2020",
5,Good for a large tech company,Work life balanceBenefitsPerksComp is competitive but no longer great,Slow to no career growth past L5Execution and decision making is slowToo much focus on DEIStock is going nowhere,"Verified User Current Employee Y***** Technical Solutions Consultant - Sep 19, 2020",
4,"great coworkers that easy to work with, everyone is smart and have a lot of good ideas",The company is tech and eng driven. Not so many bs politics comparing to Amazon,Things getting done too slow. Feel Google miss a lot of opportunities.,"Verified User Current Employee D********* Program Manager III - Sep 18, 2020",
5,Great Company,Comp is good. Atleast for US.Benefits are great.WLB.,Tech Island.Too much focus on perf than actual work.,"Verified User Current Employee o****** Software Engineer II - Sep 18, 2020",
4,Great place depending on team/org,"Good WLB, pay, benefits in general. Was pretty easy to switch teams provided that got mix of meets/exceeds expectations ratings.Recommendation is if you don't land on your dream team when you join, do good work and wait it out until you can unless have immediate need to escape bad manager. Network to find jobs, don't rely on internal job board.","Slow moving. Meritocracy exists in so much as there are open space to innovate — don't expect to replace and/or exceed a long-term incumbent team member. If you want the L6 promo you really need to work hard and basically come up with something new.Internal job board postings you can see are usually for the teams most in need of help, i.e. the bad teams. Managers do post open roles only for a few minutes so their preferred candidate is the only applicant. So you never really know what is available unless you network.","Verified User Current Employee c********* Software Engineer - Sep 18, 2020",
4,Great work life balance,"Great work life balance, good company culture, decent compensation and benefits.",Career growth is slow and management moves slowly in most orgs.,"Verified User Current Employee L********* Data Scientist - Sep 18, 2020",
5,Good place to be,Fun and impactful problems areas in plentyJump teams to work in different domainsgood work life balance,Big company slowing down issuesFuture big items Cloud etc will be vital,"Verified User Current Employee g******* Software Engineer - Sep 18, 2020",
5,Good reputation,Great infrastructure and a lot of opportunities to learn all kinds of advanced technologies.,Compensation is not competitive with other FANNG companies. Could be very difficult to get promo.,"Verified User Current Employee R***** Senior Software Engineer - Sep 18, 2020",
3,Good Brand Name,"Good brand name in resume, decent pay, good benefits","If you're looking to make a difference, this is not the place.","Verified User Current Employee V***** Business Analyst - Strategy and Operations - Sep 18, 2020",
4,Great work life balance on most teams,Great software reputationThe best development toolsInternal mobility -- groups are always hiringEmployee happiness is a core valueMost people are smart and nice (Googley)Easy to coast and have great work life balance in most groupsInternal transparency especially in the codebase,"Most teams are disconnected from P&LPerf system doesn't reward strong performers, and lets weak performers coast","Verified User Current Employee m***** Hardware Engineer - Sep 17, 2020",
4,Working in A Bet.,"Challenging work, and it's never boring to do. Plenty to bite off",Sometimes too much work. Equity provided is questionable and not stable like gsus,"Verified User Current Employee n***** Hardware Engineer - Sep 17, 2020",
3,Flexible on work life balance.,Do as much as you want. Can easily bs through perf review without doing much real work.,Lots of red tape. Promotion is difficult. Perks and benefits quickly going downhill. Leadership is full of BS.,"Verified User Current Employee i***** Software Engineer - Sep 17, 2020",
2,Awful in every dimension,Google is a big place full of people who are either tenured (forever google) or new grads who think Google is still the shit. This means people don't work because there is no incentive to work.,Where to begin?1) No leadership2) No direction3) Constant change4) incompetence at every level in the org chart,"Verified User Current Employee t******** Software Engineer - Sep 17, 2020",
4,Great work life balance,Work life balance is the best. Search & Ads earn most of the company's profit without huge efforts.,Too much relaxing atmosphereNothing very interesting to do anymore,"Verified User Current Employee e***** Financial Analyst - Sep 17, 2020",
3,Google is Losing its edge,"Nice people, good culture, larger impact Word word word word",Becoming irrelevant Not a product driven company Can't innovate Word,"Verified User Current Employee C***** Product Manager - Sep 17, 2020",
5,Great company,Good work life balance and great benefits in the company.,Too many products and teams at Google. Company is too large.,"Verified User Current Employee u***** UX Designer - Sep 17, 2020",
5,Great internship experience,The people you interact with on a day to day basis are generally helpful and friendly. There are a ton of resources to keep learning on your own.,"A lot of tools are internal to Google so once you leave, you will miss them.","Verified User Current Employee r****** Software Engineer - Sep 17, 2020",
3,Best retirement home in tech,"Amazing work life balance with the right teams, doesn't get better than Google within the industry",You literally are a small cog in a giant machine,"Verified User Current Employee m*** Software Engineer - Sep 17, 2020",
4,Great WL balance,"Lots of smart people to work with, great mentor ship program","Management is not great, especially with new managers joined from other companies....","Verified User Current Employee B***** Senior Software Engineer - Sep 17, 2020",
4,"It all depends on the team and manager, but the compensation is good.",- Good compensation.- Good for resume.- Can have a good WLB.,"- Competitive, career growth can be hard.- Will gain weight from the free food.","Verified User Current Employee D***** Software Engineer - Sep 16, 2020",
5,Great teams,Relatively easy to move between teams due to standardised tech stacks.,"Too much bureaucracy, which delays project launches. It will be bad on your perf.","Verified User Current Employee g***** Software Engineer - Sep 16, 2020",
5,Great work life balance,"Flexibility in work, so many teams and projects to choose from","Google has its own tools and infrastructure, might be a bad thing when switching jobs","Verified User Current Employee X***** Software Engineering - Sep 16, 2020",
5,Great culture,Everyone is super helpfulFeel inspired to come to office everydayHaven't experienced this kind of transparency anywhere else,Career progress is fair. You have to be consistent to earn promotion. I think that's why people say it's slow progress.,"Verified User Current Employee j****** Engineer - Sep 16, 2020",
4,Great work life balance,People generally respect one another and work life balance is great,Professional Growth ( promotions) is slow and hiring has been very slow.,"Verified User Current Employee c***** Software Engineer - Sep 16, 2020",
4,Good place to learn but hard to grow,"smart colleagues, can learn a lotGood compGood wlb","Not working on the most important problems, a lot of tech debt and seems I'm making small incremental improvements","Verified User Current Employee m****** Software Engineer - Sep 16, 2020",
5,Great work life balance but not as exciting any more,Working with lots of bright and motivated people. Great snacks.,Career growth is slow and convoluted. Too big to be exciting.,"Verified User Current Employee q********* Product Manager - Sep 16, 2020",
5,"Good company, excellent benefits",Smart people all around. Feel the best times are ahead of us.,Can be overwhelming with the sheer amount of things they do. Spreading too thin is a concern.,"Verified User Current Employee G******** Senior Software Engineer - Sep 16, 2020",
2,It's all about avoiding mistakes and confrontation (including healthy discussion),"If you want to be complacent and get rewarded for it, come join a lot of old timers and help them maintain a status quo that is quickly becoming a laggard in the industry. You can easily keep a good stable job with a friendly HR policy that is pro family, and the comp is not bad. The name recognition is still relatively good with non techies.","If you want to get ahead with a lot of energy, you will spend the energy in futile attempts to resist the inertia and in turf wars with old timer cartels. The kids of the rest of your team will affect you, even if rearing kids is not a priority for you, because people just disappear without appointing backups and your OKRs will suffer because of waiting for them to do their job. Work life balance suffers if you want to actually get stuff done, because you have to quickly work when you have the attention of those who give the approvals. Input of the team is only heard and acknowledged, but never acted upon. You feel like tiny cog in a machine controlled by old timer cartels, who only trust each other. Most of them only worked with each other, at Google, giving them such a narrow experience and creating an echo chamber that rejects all industry innovation simply because it won't work at Google. They don't realize that Google scale is not the largest scale any more, and that Google is now mostly lead by middle management who got to their level by working for 10+ years in one team.","Verified User Current Employee i**** Software Engineer - Sep 16, 2020",
5,Love the culture here and work experience is great,"Love the culture here, coworkers are mostly nice, good management",Tc is a bit low compared with others. Usually take long time to promote,"Verified User Current Employee D********* Senior Software Engineer - Sep 16, 2020",
5,You can't go wrong with Google,"Work culture is very civil and management is supportive of a healthy work-life balance. Google prioritizes solid engineering over high velocity so you'll learn how to build robust systems and write clean code. Managers' reports surveys are a big part of their performance so they're strongly incentivized to treat you well. Never heard of someone pushed out due to performance, but I'm sure it happens.",Comp is still tier-1 but no longer at the tippy top of the market. Promotion to L6 staff is very difficult and there's a factor of luck in being on the right project at the right time.,"Verified User Current Employee Q***** Senior Software Engineer - Sep 15, 2020",
4,"Great work life balance, great compensation and great people.",Great work life balanceGood compensation and perksGood people and policies,Career growthInternal tools and apps specific to google only,"Verified User Current Employee K****** Software Engineer II - Sep 15, 2020",
5,"Best employer for SWEs, period.","Leader in engineering excellence, tools, tech expertise, culture, wlb, technology, mobility.Ability to move to teams working on any different domain.Best brand name for tech industry.","Superstars everywhere, so very very hard to shine and get promotions.Company growth is not as majestic as other growth companies, so less scope for career growth.Promo process very hard, bar is extremely high.","Verified User Current Employee p***** Software Engineer - Sep 15, 2020",
5,Great work life balance and culture,"Lots of helpful and supportive team members, managers and directors. Fortunate to have the opportunity for exposure, work life balance is great. Everyone is respectful and work culture is good.","Hard to get conversion if you're a TVC, also new annual perf cycles make it longer to get promos.","Verified User Current Employee a***** Executive Assistant - Sep 15, 2020",
4,Good work/life with fair compensation,Free foodNot much pressureFair perks plus 401k match and free HSA,Hard to be promotedTech stack is too unique withinPerf is ambiguous,"Verified User Current Employee B***** Software Engineer II - Sep 15, 2020",
5,Great company,Great technical challenges and incredibly smart colleagues. High impact projects and fulfilling work can be found,"Things can move a bit slow here, and there are a lot of processes","Verified User Current Employee B********* Software Engineer II - Sep 15, 2020",
4,Good company overall,- High compensation- Good work life balance (depends on the team though),- Limited career growth- Performance review can be tedious,"Verified User Current Employee n***** Software Engineer - Sep 15, 2020",
4,Great retirement place,"Good work life balance (most of the time)Toxic behavior is actively discouragedNice perks, nice environment",Enter at the right level and forget promotions - good retirement place24/7 reorgsThrow thousand shitballs on the wall and see what sticks methodology for new projects/ideas - so good number of projects WILL fail.,"Verified User Current Employee g******* Hardware Design Engineer - Sep 15, 2020",
4,Great perks and benefits available along with the opportunity to work with some bright minds.,"Good perks and benefits like food access, office space in generalOpportunity to work with some pretty bright minds",Hard to switch out since you'll get used to the Google suite of toolsHard to grow due to incompetent managers,"Verified User Current Employee J***** Software Engineer - Sep 15, 2020",
4,Good benefit. Limited growth,"Happy with the perks/benefits, generally good WLBA lot of products or teams to ensure internal mobility.",Staggering growth. Too much process but not enough innovation or vision. Culture varies from team to team. Some teams can be toxic.,"Verified User Current Employee H***** Analyst - Business Consulting - Sep 14, 2020",
3,Great people poor vision,Collaborative and smart people. Good work life balance and compensation still competitive,"Growth slowing down which impacts hiring, career growth, and stock price. Low morale and limited belief in executives","Verified User Current Employee F***** Business Development Manager II - Sep 14, 2020",
4,Great work life balanced,Great work life balance. Great technology. Smart engineers. Very process oriented.,Promotion is very hard. Very difficult to justify. Very process oriented.,"Verified User Current Employee D***** Software Engineer - Sep 14, 2020",
4,Good work life balance,"Google has good work life balance, with COVID I would say the balance has gotten a little bit worse.",Managers could be better and interview process could be better,"Verified User Current Employee c***** Software Engineer - Sep 14, 2020",
4,Things move super slowly and management sucks,1. It is a great place to grow your career (L3 to L5)2. Work life balance is great,"1. Things move super slowly2. Management usually sucks3. Once you are trying to get to 6, your career progression slows significantly","Verified User Current Employee G********* Senior Software Engineer - Sep 14, 2020",
4,Great WLB + Great TC,"- Great WLB, less than 35 hrs in many teams - Great TC, easy to argue 350k+ with compete offers",- Promotion based on tenure - Scopes of IC are very tiny,"Verified User Current Employee w***** Senior Software Engineer - Sep 14, 2020",
4,Overall great but not top anymore,"Wlb, good overall culture, very nice and smart collègues, good managers in general and good TC","TC is not top anymore, slower career growth and culture too SJW.","Verified User Current Employee Q*** Software Engineer - Sep 14, 2020",
5,Great WLB and nice managers,"1. Clear career path2. Mangers care you as a human3. Great WLB, rarely work over time.",1. Compensation not as competitive as others2. Career growth slower than FB and etc.,"Verified User Current Employee V***** Software Engineer - Sep 14, 2020",
4,A typical big company with great work/life balance,"Good work/ life balancePeople are nice, managers are nice, and generally helpfulEasy to transfer to other teamsMany things to learn from distributed systems and engineering productivity, system designs",Limited opportunities to take impactful projectsSlow career progressionSlow compensation growth,"Verified User Current Employee z***** Software Engineer - Sep 14, 2020",
4,Used to be better,"Great infra, you can find almost anything you need to do your work","too much politics in cloud, middle management doesnt seem to care about customers","Verified User Current Employee K***** Software Engineer - Sep 13, 2020",
5,It's what you'd expect,You can tell your friends you work for Google. Nice.,At the end of the days it's a huge company and you lose the things that made it special.,"Verified User Current Employee t**** Software Engineer - Sep 13, 2020",
5,Great company culture and WLB,Everyone is very nice and helpful (Googly). WLB is great!,Can't think of any major cons. Maybe the career growth rate is not as fast as some companies?,"Verified User Current Employee w**** Software Engineer - Sep 13, 2020",
4,"Great work life balance, great comp","Benefits, comp, and work-life balance are good here.Free food.",Can be easy to go unheard.Hard to make big changes fast.,"Verified User Current Employee j***** Software Engineer - Sep 12, 2020",
5,"It's a great place to work, and your coworkers are great. Traditional pains of a large tech company.","Everyone is super smart and the culture is amazing. All the offices I've been are great, free food is good, and work is definitely interesting (in my experience).","Hard to level up, even if you are doing everything right. Their treatment of residents (Engineering and AI) is definitely questionable, and has only gotten worse in the current climate.","Verified User Current Employee l******** Research Scientist - Sep 12, 2020",
4,Great company to work for,"Great people, good mission, good culture, great perks. Overall a pretty good place to work",Career progression is slow. Big company. Certain role are more importan than others,"Verified User Current Employee k***** Product Manager I - Sep 12, 2020",
5,Great quality of peers and good culture,-Peers and managers are good. There is less micromanagement compwred to my previous companies.-You get to learn the best practices of engineering and design-There are good perks generally,-Career growth is slow-Lowballing and downleveling is common at time of joining-Path to launch for even simple things is convoluted-Org chart is weird and reflects in products-Perf review system is complexity based which encourages complexity over real user impact-Lots of projects that are superfluous and get cancelled all the time which can impact one's career,"Verified User Current Employee z****** Software Engineer II - Sep 12, 2020",
4,Great work life balance,"Great management, funny memes, impactful org, great training to grow my skills","Slower promotions than other places in the Valley, re-orgs happen often","Verified User Current Employee B***** Software Engineer I - Sep 12, 2020",
4,Great WLB and management,Great engineering and product manager to work with. Great culture,Slow growth - can be team dependant.Low pressure on deadlines.,"Verified User Current Employee V***** Senior Software Engineer - Sep 12, 2020",
4,Great work life balance,The best peers and nice culture to respect each other's.,Politics. Very slow decision making. Some product decisions that cannot understand logically.,"Verified User Current Employee m******* Partnership Manager - Sep 12, 2020",
5,Great work-life balance with interesting problems,"Great perks (food, facilities, offices around the world)Relaxed cultureThere are some exciting projects in the company",A bit slow-paced if you want to move fastPromotions are hard to get and sometimes your tenure is a requirement for that,"Verified User Current Employee d***** Software Engineer - Sep 12, 2020",
4,Not all it's cracked up to be,"Food, perks, pedigree, products, and unlimited resources/tools at one's disposal",People are generally self-interested on supporting projects that can get them promoted,"Verified User Current Employee G***** Engineer - Sep 11, 2020",
5,"Challenging work, smart co-workers","Any launch you make has immediate measurable impact, lots of smart people","Promotions are harder than they should be, downlevelling is common","Verified User Current Employee y***** Machine Learning Engineer - Sep 11, 2020",
4,Google is a great place to work. They take care of their employees. They offer a lot of room to do stretch activities.,Good pay including stocks.Good travel opportunities (pre covid).International mobility very possible.,"It's all about visibility and a lot of people are competing for that. So even when people don't achieve much in reality, it's all about who can paint the best story.","Verified User Current Employee l***** Client Account Manager - Sep 11, 2020",
3,Good wl balance.,Google does have some decent work life balance but could be better.,Managers are not that great. More manager training is needed.,"Verified User Current Employee x******* Software Developer - Sep 11, 2020",
4,"Great work life balance, relaxing",Work life balanceGreat technologiesSmart peersAutonomy of work,Really slowPerf can be a painBoring at times,"Verified User Former Employee g***** Software Engineer - Sep 11, 2020",Still work at google. So I haven't resigned yet :).
5,Great culture,Great cultureGood Work life balanceGood learning opportunities .,Slow growth / promotionsComp can be lower than other FANGs,"Verified User Current Employee j**** Software Engineer III - Sep 11, 2020",
5,Great company for an Engineer,CultureLearningBenefits Amazing internal technologies and code quality is top notch,Career growth is hard. Too many smart people and hard to get a meaty project,"Verified User Current Employee e***** Software Applications Engineer - Sep 11, 2020",
5,Good work life balance,You can choose to maintain work like balance. If you want to increase comp faster you're free to accelerate your work speed.,Navigating perf and managing your own expectations is an art that you'll learn slowly on the job,"Verified User Current Employee r***** Senior Software Engineer - Sep 11, 2020",
5,Great work life balance,Great work life balanceGreat cultureGreat people A lot to offer,"Lack of management, slow changing, other than that, love working here.","Verified User Current Employee S***** Graphic Designer I - Sep 11, 2020",
5,Great work life balance but slow career growth,+ work life balance+ Great food+ Opportunities+ Strong technical learning,- slow career growth- Vision missing- Too much grind for promotion,"Verified User Current Employee o***** Software Engineer II - Sep 11, 2020",
3,"Great company, leadership is bad","Good company , good pay, slow career growth due to lack of business related projects","Losing its first tier position due to bad leadership, maybe looking at a 2005 Microsoft Now","Verified User Current Employee O***** Software Engineer III - Sep 11, 2020",
3,Slow career progression,Strong culturePerks are competitive (but some have been in decline),Be ready to wait in line for promotion regardless of how hard you workLow-ball offers with under leveling,"Verified User Current Employee A**** Mechanical Engineer - Sep 10, 2020",
4,Google does everything,"One of the best things about google is how many different things are going on, and the easy by which you can switch between organizations.",Big. You're a cog in a machine. Perf process is opaque.,"Verified User Current Employee k***** Product Manager - Sep 10, 2020",
5,"Great wlb, pretty good tc","Great work life balance and culture, compensation is also pretty good",Growth can be slow in terms of promotions and tc increaase,"Verified User Current Employee S******* Software Engineer - Sep 10, 2020",
3,The next IBM,Big name and great work life balance. Great starting point for your career.,"Hard to promote. Not too much valuable work. Writes too much doc, which is frustrating. Google is becoming the next IBM.","Verified User Current Employee T**** Software Engineer II - Sep 10, 2020",
5,Google way,"World class perks and benefits, comp and peers.An academic environment.Autonomous.Insane brand name, impressive mark.",A small piece in a much bigger machine.Lots of internal Google-only tools.,"Verified User Current Employee c***** Software Engineer - Sep 10, 2020",
5,Chill,Pressure is low. Most people don't have to work too hard.,Seems like really talented engineers take forever to get promoted.,"Verified User Current Employee G***** Software Engineer - Sep 10, 2020",
5,Great company to work for,Great perksInteresting problems to work onNice team mates,Slow promoMature businesses make it difficult to operate at fast pace,"Verified User Current Employee C********* Product Manager - Sep 10, 2020",
4,Great work life balance and company social culture,"They really do take care of their employees. Work life balance was awesome, Friday drinks, team dinners, lunches in the office, just really really well taken care of.","Career wise, shit show :( Very political, takes years to grow and need to basically show off how much you've done to be noticed.","Verified User Former Employee m***** Marketing Manager, Product Marketing - Sep 10, 2020",Got a better offer elsewhere so I left Google and went there.
4,"Great dev experience, but no direction",Tooling is fantasticWork-life balance is generally goodHigh TCSome of the work is highly impactfulMany very smart colleagues,No clear direction from leadership - frequent reorgs and redesigns with little product visionConformist culture of faux-positivity about everything,"Verified User Current Employee a********* Software Engineer - Sep 10, 2020",
5,Great work life balance. Awesome team,Awesome technologies to work with. Insanely well documented productsGreat compensation.,To big to penetrate the system. Slightly intimidating.A lot of information floats all around. It has mind blogging number of engineers. 80k+So can start feeling identity crises in intial days.,"Verified User Current Employee e***** Software Engineer - Sep 10, 2020",
